shipment_id,po_id,supplier_id,supplier_name,material_id,material_name,vessel_name,departure_date,eta_date,actual_arrival_date,port_congestion_index,eta_delay_days,congestion_risk
SHP2609,PO2554,SUP003,CoreSteel,MAT100,Steel Coil,MV OceanStar,2028-01-07,2028-01-18,2028-01-25,85,7,High
SHP3414,PO1776,SUP005,PrimeSteel,MAT104,Steel Sheet,MV OceanStar,2028-01-08,2028-01-30,2028-02-01,89,2,High
SHP2653,PO2724,SUP002,BetaMetals,MAT100,Steel Coil,MV Horizon,2028-01-09,2028-01-26,2028-02-10,73,15,Medium
SHP3060,PO1080,SUP005,PrimeSteel,MAT100,Steel Coil,MV Titan,2028-01-10,2028-01-25,2028-02-13,52,19,Low
SHP2564,PO1291,SUP004,DeltaIron,MAT103,Steel Bar,MV Titan,2028-01-11,2028-01-26,2028-02-10,74,15,Medium
SHP2007,PO1764,SUP004,DeltaIron,MAT103,Steel Bar,MV Titan,2028-01-12,2028-01-22,2028-02-13,64,22,Medium
SHP2463,PO2171,SUP001,AlphaSteel,MAT101,Steel Rod,MV Titan,2028-01-13,2028-02-05,2028-02-04,80,-1,Medium
SHP2932,PO2526,SUP005,PrimeSteel,MAT104,Steel Sheet,MV Horizon,2028-01-14,2028-01-26,2028-02-02,42,7,Low
SHP2815,PO2646,SUP004,DeltaIron,MAT102,Steel Plate,MV Horizon,2028-01-15,2028-01-28,2028-02-18,79,21,Medium
SHP3169,PO2438,SUP002,BetaMetals,MAT100,Steel Coil,MV OceanStar,2028-01-16,2028-02-04,2028-02-01,71,-3,Medium
SHP2445,PO2912,SUP004,DeltaIron,MAT103,Steel Bar,MV OceanStar,2028-01-17,2028-02-01,2028-02-20,86,19,High
SHP2232,PO2182,SUP005,PrimeSteel,MAT100,Steel Coil,MV Titan,2028-01-18,2028-02-08,2028-02-12,56,4,Low
SHP3085,PO2024,SUP005,PrimeSteel,MAT102,Steel Plate,MV Titan,2028-01-20,2028-02-06,2028-02-18,78,12,Medium
SHP2126,PO1684,SUP004,DeltaIron,MAT101,Steel Rod,MV Titan,2028-01-22,2028-02-14,2028-02-22,81,8,High
SHP3027,PO2362,SUP003,CoreSteel,MAT101,Steel Rod,MV Horizon,2028-01-23,2028-02-11,2028-02-20,46,9,Low
SHP2068,PO1295,SUP004,DeltaIron,MAT101,Steel Rod,MV Titan,2028-01-24,2028-02-17,2028-02-14,79,-3,Medium
SHP2167,PO1730,SUP004,DeltaIron,MAT104,Steel Sheet,MV Horizon,2028-01-25,2028-02-04,2028-02-12,71,8,Medium
SHP2549,PO1626,SUP004,DeltaIron,MAT100,Steel Coil,MV OceanStar,2028-01-28,2028-02-20,2028-02-19,93,-1,High
SHP2818,PO1797,SUP002,BetaMetals,MAT104,Steel Sheet,MV OceanStar,2028-01-29,2028-02-14,2028-02-21,43,7,Low
SHP2649,PO1493,SUP002,BetaMetals,MAT102,Steel Plate,MV OceanStar,2028-01-30,2028-02-13,2028-02-25,61,12,Medium
SHP2355,PO2906,SUP005,PrimeSteel,MAT103,Steel Bar,MV Titan,2028-01-31,2028-02-19,2028-02-13,94,-6,High
SHP2239,PO2539,SUP005,PrimeSteel,MAT100,Steel Coil,MV Horizon,2028-02-01,2028-02-14,2028-02-17,46,3,Low
SHP2720,PO1118,SUP003,CoreSteel,MAT100,Steel Coil,MV Horizon,2028-02-02,2028-02-24,2028-03-07,85,12,High
SHP3234,PO2839,SUP004,DeltaIron,MAT103,Steel Bar,MV OceanStar,2028-02-03,2028-02-20,2028-03-07,53,16,Low
SHP2359,PO1395,SUP004,DeltaIron,MAT102,Steel Plate,MV OceanStar,2028-02-05,2028-02-24,2028-03-03,88,8,High
SHP3069,PO2746,SUP004,DeltaIron,MAT103,Steel Bar,MV Horizon,2028-02-06,2028-02-25,2028-03-03,83,7,High
SHP2849,PO2151,SUP005,PrimeSteel,MAT101,Steel Rod,MV Titan,2028-02-07,2028-02-26,2028-03-09,55,12,Low
SHP3088,PO2930,SUP005,PrimeSteel,MAT101,Steel Rod,MV OceanStar,2028-02-08,2028-02-21,2028-03-05,68,13,Medium
SHP2192,PO1524,SUP001,AlphaSteel,MAT102,Steel Plate,MV Titan,2028-02-12,2028-03-01,2028-02-25,74,-5,Medium
SHP3113,PO2925,SUP005,PrimeSteel,MAT104,Steel Sheet,MV OceanStar,2028-02-13,2028-03-07,2028-03-05,72,-2,Medium
SHP2888,PO2679,SUP002,BetaMetals,MAT100,Steel Coil,MV OceanStar,2028-02-14,2028-02-25,2028-03-09,83,13,High
SHP3071,PO2003,SUP001,AlphaSteel,MAT104,Steel Sheet,MV OceanStar,2028-02-15,2028-03-01,2028-03-04,70,3,Medium
SHP3426,PO1043,SUP005,PrimeSteel,MAT103,Steel Bar,MV Titan,2028-02-17,2028-03-05,2028-03-10,76,5,Medium
SHP2756,PO1604,SUP003,CoreSteel,MAT101,Steel Rod,MV Titan,2028-02-18,2028-03-12,2028-03-02,45,-10,Low
SHP2970,PO1236,SUP001,AlphaSteel,MAT103,Steel Bar,MV OceanStar,2028-02-19,2028-03-12,2028-03-17,63,5,Medium
SHP3480,PO1182,SUP005,PrimeSteel,MAT101,Steel Rod,MV Horizon,2028-02-20,2028-03-05,2028-03-13,79,8,Medium
SHP3476,PO2450,SUP003,CoreSteel,MAT104,Steel Sheet,MV Titan,2028-02-21,2028-03-08,2028-03-07,90,-1,High
SHP3084,PO2468,SUP003,CoreSteel,MAT100,Steel Coil,MV Titan,2028-02-22,2028-03-13,2028-03-22,80,9,Medium
SHP2291,PO2405,SUP002,BetaMetals,MAT103,Steel Bar,MV Titan,2028-02-23,2028-03-18,2028-03-26,92,8,High
SHP2478,PO2176,SUP005,PrimeSteel,MAT101,Steel Rod,MV OceanStar,2028-02-24,2028-03-19,2028-03-07,84,-12,High
SHP2424,PO1952,SUP005,PrimeSteel,MAT103,Steel Bar,MV Titan,2028-02-25,2028-03-06,2028-03-11,48,5,Low
SHP2865,PO1536,SUP003,CoreSteel,MAT102,Steel Plate,MV Titan,2028-02-26,2028-03-15,2028-03-18,43,3,Low
SHP2307,PO2910,SUP003,CoreSteel,MAT101,Steel Rod,MV Horizon,2028-02-29,2028-03-14,2028-03-19,78,5,Medium
SHP2346,PO2534,SUP003,CoreSteel,MAT100,Steel Coil,MV Titan,2028-03-01,2028-03-16,2028-03-20,89,4,High
SHP2810,PO2240,SUP001,AlphaSteel,MAT102,Steel Plate,MV OceanStar,2028-03-02,2028-03-25,2028-04-03,49,9,Low
SHP2605,PO1042,SUP001,AlphaSteel,MAT104,Steel Sheet,MV OceanStar,2028-03-04,2028-03-21,2028-03-25,77,4,Medium
SHP2606,PO1763,SUP004,DeltaIron,MAT100,Steel Coil,MV Titan,2028-03-05,2028-03-16,2028-04-05,92,20,High
SHP3055,PO1719,SUP001,AlphaSteel,MAT101,Steel Rod,MV OceanStar,2028-03-06,2028-03-26,2028-04-05,47,10,Low
SHP2971,PO1552,SUP005,PrimeSteel,MAT100,Steel Coil,MV Horizon,2028-03-07,2028-03-31,2028-03-28,62,-3,Medium
SHP2485,PO2517,SUP005,PrimeSteel,MAT104,Steel Sheet,MV OceanStar,2028-03-09,2028-04-01,2028-03-22,93,-10,High
SHP2479,PO2802,SUP002,BetaMetals,MAT101,Steel Rod,MV Titan,2028-03-10,2028-03-24,2028-03-26,46,2,Low
SHP2136,PO2912,SUP002,BetaMetals,MAT101,Steel Rod,MV Horizon,2028-03-11,2028-03-30,2028-04-10,77,11,Medium
SHP2947,PO2938,SUP001,AlphaSteel,MAT104,Steel Sheet,MV Titan,2028-03-13,2028-03-29,2028-04-12,67,14,Medium
SHP3378,PO2236,SUP003,CoreSteel,MAT102,Steel Plate,MV Titan,2028-03-14,2028-03-27,2028-04-03,58,7,Low
SHP2316,PO1644,SUP002,BetaMetals,MAT102,Steel Plate,MV OceanStar,2028-03-16,2028-03-26,2028-04-01,72,6,Medium
SHP3320,PO1373,SUP003,CoreSteel,MAT102,Steel Plate,MV Horizon,2028-03-17,2028-04-07,2028-04-04,93,-3,High
SHP3290,PO1957,SUP005,PrimeSteel,MAT101,Steel Rod,MV OceanStar,2028-03-19,2028-04-12,2028-04-09,80,-3,Medium
SHP2285,PO1744,SUP003,CoreSteel,MAT101,Steel Rod,MV Horizon,2028-03-20,2028-04-06,2028-04-20,56,14,Low
SHP2798,PO2789,SUP003,CoreSteel,MAT101,Steel Rod,MV Horizon,2028-03-21,2028-04-08,2028-04-11,78,3,Medium
SHP3393,PO1534,SUP005,PrimeSteel,MAT103,Steel Bar,MV OceanStar,2028-03-24,2028-04-03,2028-04-25,60,22,Low
SHP2587,PO1381,SUP003,CoreSteel,MAT104,Steel Sheet,MV Titan,2028-03-26,2028-04-13,2028-04-17,91,4,High
SHP2208,PO2547,SUP005,PrimeSteel,MAT103,Steel Bar,MV Titan,2028-03-27,2028-04-07,2028-04-15,73,8,Medium
SHP3021,PO2746,SUP002,BetaMetals,MAT102,Steel Plate,MV OceanStar,2028-03-28,2028-04-17,2028-04-20,71,3,Medium
SHP2693,PO1249,SUP002,BetaMetals,MAT100,Steel Coil,MV Horizon,2028-03-29,2028-04-14,2028-04-11,59,-3,Low
SHP2966,PO2421,SUP001,AlphaSteel,MAT103,Steel Bar,MV Horizon,2028-03-30,2028-04-18,2028-04-27,42,9,Low
SHP2336,PO2495,SUP002,BetaMetals,MAT102,Steel Plate,MV OceanStar,2028-03-31,2028-04-21,2028-04-28,41,7,Low
SHP2699,PO2106,SUP002,BetaMetals,MAT103,Steel Bar,MV Titan,2028-04-01,2028-04-20,2028-04-30,91,10,High
SHP2740,PO1650,SUP001,AlphaSteel,MAT100,Steel Coil,MV Titan,2028-04-02,2028-04-25,2028-05-05,87,10,High
SHP2977,PO1496,SUP003,CoreSteel,MAT104,Steel Sheet,MV Titan,2028-04-03,2028-04-13,2028-05-04,78,21,Medium
SHP3391,PO2661,SUP004,DeltaIron,MAT102,Steel Plate,MV Horizon,2028-04-04,2028-04-22,2028-05-01,64,9,Medium
SHP3252,PO1242,SUP004,DeltaIron,MAT100,Steel Coil,MV OceanStar,2028-04-07,2028-04-22,2028-05-06,60,14,Low
SHP2016,PO1412,SUP005,PrimeSteel,MAT102,Steel Plate,MV Horizon,2028-04-08,2028-04-29,2028-04-21,70,-8,Medium
SHP2935,PO1889,SUP002,BetaMetals,MAT104,Steel Sheet,MV OceanStar,2028-04-09,2028-05-03,2028-05-06,52,3,Low
SHP3131,PO2050,SUP001,AlphaSteel,MAT101,Steel Rod,MV OceanStar,2028-04-10,2028-05-04,2028-04-23,74,-11,Medium
SHP2916,PO1477,SUP003,CoreSteel,MAT103,Steel Bar,MV OceanStar,2028-04-11,2028-04-28,2028-04-28,46,0,Low
SHP2261,PO2423,SUP004,DeltaIron,MAT101,Steel Rod,MV OceanStar,2028-04-12,2028-04-25,2028-05-15,93,20,High
SHP2042,PO1600,SUP001,AlphaSteel,MAT104,Steel Sheet,MV OceanStar,2028-04-14,2028-04-26,2028-04-29,41,3,Low
SHP2379,PO1277,SUP002,BetaMetals,MAT100,Steel Coil,MV Titan,2028-04-16,2028-05-09,2028-05-13,43,4,Low
SHP3477,PO1047,SUP004,DeltaIron,MAT104,Steel Sheet,MV Titan,2028-04-17,2028-05-06,2028-05-14,46,8,Low
SHP2895,PO2974,SUP003,CoreSteel,MAT104,Steel Sheet,MV Horizon,2028-04-18,2028-05-09,2028-05-04,40,-5,Low
SHP2925,PO2414,SUP002,BetaMetals,MAT101,Steel Rod,MV Horizon,2028-04-21,2028-05-11,2028-05-25,77,14,Medium
SHP2190,PO1896,SUP002,BetaMetals,MAT102,Steel Plate,MV Titan,2028-04-22,2028-05-06,2028-05-24,60,18,Low
SHP2465,PO1414,SUP005,PrimeSteel,MAT104,Steel Sheet,MV Horizon,2028-04-23,2028-05-09,2028-05-18,87,9,High
SHP3272,PO1873,SUP003,CoreSteel,MAT100,Steel Coil,MV Titan,2028-04-24,2028-05-05,2028-05-08,40,3,Low
SHP2599,PO1545,SUP002,BetaMetals,MAT100,Steel Coil,MV Titan,2028-04-25,2028-05-18,2028-05-16,67,-2,Medium
SHP2981,PO2345,SUP005,PrimeSteel,MAT104,Steel Sheet,MV Horizon,2028-04-26,2028-05-19,2028-05-15,71,-4,Medium
SHP2584,PO1062,SUP003,CoreSteel,MAT103,Steel Bar,MV Titan,2028-04-27,2028-05-13,2028-05-14,84,1,High
SHP3447,PO2852,SUP001,AlphaSteel,MAT100,Steel Coil,MV Titan,2028-04-28,2028-05-18,2028-05-23,87,5,High
SHP2360,PO2776,SUP002,BetaMetals,MAT104,Steel Sheet,MV Horizon,2028-04-29,2028-05-09,2028-05-26,78,17,Medium
SHP2416,PO1164,SUP004,DeltaIron,MAT100,Steel Coil,MV Titan,2028-05-01,2028-05-12,2028-05-16,63,4,Medium
SHP2863,PO1811,SUP003,CoreSteel,MAT104,Steel Sheet,MV Horizon,2028-05-02,2028-05-12,2028-06-01,63,20,Medium
SHP2073,PO2343,SUP002,BetaMetals,MAT101,Steel Rod,MV Titan,2028-05-03,2028-05-16,2028-05-26,46,10,Low
SHP3263,PO1917,SUP005,PrimeSteel,MAT104,Steel Sheet,MV Titan,2028-05-04,2028-05-25,2028-05-27,60,2,Low
SHP3323,PO2552,SUP005,PrimeSteel,MAT102,Steel Plate,MV OceanStar,2028-05-05,2028-05-19,2028-05-29,60,10,Low
SHP2559,PO1171,SUP004,DeltaIron,MAT102,Steel Plate,MV Titan,2028-05-06,2028-05-16,2028-06-09,53,24,Low
SHP2280,PO2622,SUP002,BetaMetals,MAT100,Steel Coil,MV Horizon,2028-05-07,2028-05-25,2028-05-27,80,2,Medium
SHP2629,PO1831,SUP003,CoreSteel,MAT103,Steel Bar,MV Horizon,2028-05-10,2028-05-24,2028-05-25,85,1,High
SHP2486,PO1795,SUP004,DeltaIron,MAT101,Steel Rod,MV Titan,2028-05-14,2028-06-07,2028-05-29,71,-9,Medium
SHP3321,PO2418,SUP002,BetaMetals,MAT103,Steel Bar,MV Horizon,2028-05-15,2028-06-08,2028-05-29,54,-10,Low
SHP2793,PO2488,SUP002,BetaMetals,MAT100,Steel Coil,MV OceanStar,2028-05-16,2028-05-27,2028-06-15,73,19,Medium
SHP2704,PO2269,SUP004,DeltaIron,MAT103,Steel Bar,MV Titan,2028-05-17,2028-05-28,2028-06-15,73,18,Medium
SHP3264,PO1109,SUP004,DeltaIron,MAT103,Steel Bar,MV Titan,2028-05-18,2028-05-30,2028-06-20,46,21,Low
SHP2150,PO1978,SUP004,DeltaIron,MAT103,Steel Bar,MV Titan,2028-05-19,2028-06-03,2028-06-16,73,13,Medium
SHP3489,PO1823,SUP002,BetaMetals,MAT103,Steel Bar,MV Titan,2028-05-20,2028-06-07,2028-06-09,58,2,Low
SHP2324,PO2960,SUP004,DeltaIron,MAT100,Steel Coil,MV Horizon,2028-05-21,2028-06-03,2028-06-02,89,-1,High
SHP3139,PO2378,SUP003,CoreSteel,MAT101,Steel Rod,MV OceanStar,2028-05-26,2028-06-17,2028-06-16,82,-1,High
SHP3381,PO1753,SUP001,AlphaSteel,MAT104,Steel Sheet,MV OceanStar,2028-05-27,2028-06-17,2028-06-08,77,-9,Medium
SHP2061,PO2023,SUP001,AlphaSteel,MAT100,Steel Coil,MV Titan,2028-05-28,2028-06-17,2028-06-11,94,-6,High
SHP2784,PO2628,SUP005,PrimeSteel,MAT100,Steel Coil,MV Titan,2028-05-29,2028-06-09,2028-06-15,86,6,High
SHP2489,PO1089,SUP003,CoreSteel,MAT102,Steel Plate,MV Titan,2028-05-30,2028-06-19,2028-06-17,94,-2,High
SHP2427,PO2753,SUP003,CoreSteel,MAT104,Steel Sheet,MV OceanStar,2028-05-31,2028-06-18,2028-06-27,80,9,Medium
SHP2519,PO1287,SUP004,DeltaIron,MAT103,Steel Bar,MV Titan,2028-06-01,2028-06-16,2028-06-25,89,9,High
SHP2405,PO1677,SUP002,BetaMetals,MAT101,Steel Rod,MV OceanStar,2028-06-02,2028-06-15,2028-06-30,43,15,Low
SHP2748,PO1956,SUP001,AlphaSteel,MAT101,Steel Rod,MV OceanStar,2028-06-04,2028-06-23,2028-06-23,49,0,Low
SHP3371,PO2159,SUP002,BetaMetals,MAT101,Steel Rod,MV Horizon,2028-06-05,2028-06-29,2028-07-08,58,9,Low
SHP3339,PO2731,SUP004,DeltaIron,MAT100,Steel Coil,MV OceanStar,2028-06-06,2028-06-18,2028-06-22,81,4,High
SHP3278,PO2653,SUP001,AlphaSteel,MAT102,Steel Plate,MV Horizon,2028-06-08,2028-07-01,2028-06-28,67,-3,Medium
SHP2375,PO2339,SUP005,PrimeSteel,MAT102,Steel Plate,MV Titan,2028-06-09,2028-06-21,2028-06-25,42,4,Low
SHP2450,PO1651,SUP002,BetaMetals,MAT103,Steel Bar,MV OceanStar,2028-06-10,2028-07-04,2028-07-14,68,10,Medium
SHP2910,PO1729,SUP002,BetaMetals,MAT102,Steel Plate,MV OceanStar,2028-06-11,2028-07-05,2028-06-30,55,-5,Low
SHP2104,PO2431,SUP004,DeltaIron,MAT102,Steel Plate,MV Titan,2028-06-12,2028-06-25,2028-07-06,72,11,Medium
SHP2862,PO1826,SUP001,AlphaSteel,MAT100,Steel Coil,MV Titan,2028-06-13,2028-06-26,2028-07-17,88,21,High
SHP3130,PO1334,SUP001,AlphaSteel,MAT103,Steel Bar,MV Titan,2028-06-14,2028-06-26,2028-07-10,61,14,Medium
SHP3160,PO1084,SUP001,AlphaSteel,MAT101,Steel Rod,MV OceanStar,2028-06-15,2028-07-01,2028-07-08,73,7,Medium
SHP3390,PO1972,SUP002,BetaMetals,MAT100,Steel Coil,MV Horizon,2028-06-16,2028-06-26,2028-07-04,46,8,Low
SHP3057,PO2982,SUP002,BetaMetals,MAT100,Steel Coil,MV Titan,2028-06-17,2028-07-05,2028-07-13,83,8,High
SHP3065,PO1245,SUP001,AlphaSteel,MAT101,Steel Rod,MV OceanStar,2028-06-18,2028-07-10,2028-07-05,79,-5,Medium
SHP2563,PO1649,SUP002,BetaMetals,MAT102,Steel Plate,MV Horizon,2028-06-20,2028-07-13,2028-07-12,82,-1,High
SHP2361,PO1512,SUP005,PrimeSteel,MAT103,Steel Bar,MV Titan,2028-06-21,2028-07-08,2028-07-15,77,7,Medium
